"time","ca_cyto.c.c","ca_sub.c.c"
0.001072,0.0001193689130130033,0.0001193689130153228
0.001073,0.0001193689130130035,0.0001193689130153146
0.001074,0.0001193689130130037,0.0001193689130153064
0.001075,0.0001193689130130039,0.0001193689130152983
0.001076,0.000119368913013004,0.0001193689130152901
0.001077,0.0001193689130130042,0.0001193689130152819
0.001078,0.0001193689130130044,0.0001193689130152737
0.001079,0.0001193689130130046,0.0001193689130152656
0.00108,0.0001193689130130048,0.0001193689130152574
0.001081,0.0001193689130130049,0.0001193689130152492
0.001082,0.0001193689130130051,0.0001193689130152411
0.001083,0.0001193689130130053,0.0001193689130152329
0.001084,0.0001193689130130055,0.0001193689130152247
0.001085,0.0001193689130130057,0.0001193689130152166
0.001086,0.0001193689130130058,0.0001193689130152084
0.001087,0.000119368913013006,0.0001193689130152002
0.001088,0.0001193689130130062,0.0001193689130151921
0.001089,0.0001193689130130064,0.0001193689130151839
0.00109,0.0001193689130130066,0.0001193689130151757
0.001091,0.0001193689130130068,0.0001193689130151675
0.001092,0.0001193689130130069,0.0001193689130151594
0.001093,0.0001193689130130071,0.0001193689130151512
0.001094,0.0001193689130130073,0.000119368913015143
0.001095,0.0001193689130130075,0.0001193689130151349
0.001096,0.0001193689130130077,0.0001193689130151267
0.001097,0.0001193689130130078,0.0001193689130151185
0.001098,0.000119368913013008,0.0001193689130151104
0.001099,0.0001193689130130082,0.0001193689130151022
0.0011,0.0001193689130130084,0.000119368913015094
0.001101,0.0001193689130130086,0.0001193689130150858
0.001102,0.0001193689130130088,0.0001193689130150777
0.001103,0.0001193689130130089,0.0001193689130150695
0.001104,0.0001193689130130091,0.0001193689130150613
0.001105,0.0001193689130130093,0.0001193689130150532
0.001106,0.0001193689130130095,0.000119368913015045
0.001107,0.0001193689130130097,0.0001193689130150368
0.001108,0.0001193689130130098,0.0001193689130150287
0.001109,0.00011936891301301,0.0001193689130150205
0.00111,0.0001193689130130102,0.0001193689130150123
0.001111,0.0001193689130130104,0.0001193689130150041
0.001112,0.0001193689130130106,0.000119368913014996
0.001113,0.0001193689130130107,0.0001193689130149878
0.001114,0.0001193689130130109,0.0001193689130149796
0.001115,0.0001193689130130111,0.0001193689130149715
0.001116,0.0001193689130130113,0.0001193689130149633
0.001117,0.0001193689130130115,0.0001193689130149551
0.001118,0.0001193689130130117,0.000119368913014947
0.001119,0.0001193689130130118,0.0001193689130149388
0.00112,0.000119368913013012,0.0001193689130149306
0.001121,0.0001193689130130122,0.0001193689130149225
0.001122,0.0001193689130130124,0.0001193689130149143
0.001123,0.0001193689130130126,0.0001193689130149061
0.001124,0.0001193689130130127,0.000119368913014898
0.001125,0.0001193689130130129,0.0001193689130148898
0.001126,0.0001193689130130131,0.0001193689130148816
0.001127,0.0001193689130130133,0.0001193689130148734
0.001128,0.0001193689130130135,0.0001193689130148653
0.001129,0.0001193689130130136,0.0001193689130148571
0.00113,0.0001193689130130138,0.0001193689130148489
0.001131,0.000119368913013014,0.0001193689130148408
0.001132,0.0001193689130130142,0.0001193689130148326
0.001133,0.0001193689130130144,0.0001193689130148244
0.001134,0.0001193689130130146,0.0001193689130148163
0.001135,0.0001193689130130147,0.0001193689130148081
0.001136,0.0001193689130130149,0.0001193689130147999
0.001137,0.0001193689130130151,0.0001193689130147917
0.001138,0.0001193689130130153,0.0001193689130147836
0.001139,0.0001193689130130155,0.0001193689130147754
0.00114,0.0001193689130130157,0.0001193689130147672
0.001141,0.0001193689130130158,0.0001193689130147591
0.001142,0.000119368913013016,0.0001193689130147509
0.001143,0.0001193689130130162,0.0001193689130147427
0.001144,0.0001193689130130164,0.0001193689130147346
0.001145,0.0001193689130130166,0.0001193689130147264
0.001146,0.0001193689130130167,0.0001193689130147182
0.001147,0.0001193689130130169,0.00011936891301471
0.001148,0.0001193689130130171,0.0001193689130147019
0.001149,0.0001193689130130173,0.0001193689130146937
0.00115,0.0001193689130130175,0.0001193689130146855
0.001151,0.0001193689130130176,0.0001193689130146774
0.001152,0.0001193689130130178,0.0001193689130146692
0.001153,0.000119368913013018,0.000119368913014661
0.001154,0.0001193689130130182,0.0001193689130146529
0.001155,0.0001193689130130184,0.0001193689130146447
0.001156,0.0001193689130130186,0.0001193689130146365
0.001157,0.0001193689130130187,0.0001193689130146284
0.001158,0.0001193689130130189,0.0001193689130146202
0.001159,0.0001193689130130191,0.000119368913014612
0.00116,0.0001193689130130193,0.0001193689130146038
0.001161,0.0001193689130130195,0.0001193689130145957
0.001162,0.0001193689130130196,0.0001193689130145875
0.001163,0.0001193689130130198,0.0001193689130145793
0.001164,0.00011936891301302,0.0001193689130145712
0.001165,0.0001193689130130202,0.000119368913014563
0.001166,0.0001193689130130204,0.0001193689130145548
0.001167,0.0001193689130130205,0.0001193689130145467
0.001168,0.0001193689130130207,0.0001193689130145385
0.001169,0.0001193689130130209,0.0001193689130145303
0.00117,0.0001193689130130211,0.0001193689130145222
0.001171,0.0001193689130130213,0.000119368913014514
0.001172,0.0001193689130130215,0.0001193689130145058
0.001173,0.0001193689130130216,0.0001193689130144976
0.001174,0.0001193689130130218,0.0001193689130144895
0.001175,0.000119368913013022,0.0001193689130144813
0.001176,0.0001193689130130222,0.0001193689130144731
0.001177,0.0001193689130130224,0.000119368913014465
0.001178,0.0001193689130130226,0.0001193689130144568
0.001179,0.0001193689130130227,0.0001193689130144486
0.00118,0.0001193689130130229,0.0001193689130144405
0.001181,0.0001193689130130231,0.0001193689130144323
0.001182,0.0001193689130130233,0.0001193689130144241
0.001183,0.0001193689130130235,0.0001193689130144159
0.001184,0.0001193689130130236,0.0001193689130144078
0.001185,0.0001193689130130238,0.0001193689130143996
0.001186,0.000119368913013024,0.0001193689130143914
0.001187,0.0001193689130130242,0.0001193689130143833
0.001188,0.0001193689130130244,0.0001193689130143751
0.001189,0.0001193689130130245,0.0001193689130143669
0.00119,0.0001193689130130247,0.0001193689130143588
0.001191,0.0001193689130130249,0.0001193689130143506
0.001192,0.0001193689130130251,0.0001193689130143424
0.001193,0.0001193689130130253,0.0001193689130143342
0.001194,0.0001193689130130255,0.0001193689130143261
0.001195,0.0001193689130130256,0.0001193689130143179
0.001196,0.0001193689130130258,0.0001193689130143097
0.001197,0.000119368913013026,0.0001193689130143016
0.001198,0.0001193689130130262,0.0001193689130142934
0.001199,0.0001193689130130264,0.0001193689130142852
0.0012,0.0001193689130130265,0.0001193689130142771
0.001201,0.0001193689130130267,0.0001193689130142689
0.001202,0.0001193689130130269,0.0001193689130142607
0.001203,0.0001193689130130271,0.0001193689130142526
0.001204,0.0001193689130130273,0.0001193689130142444
0.001205,0.0001193689130130274,0.0001193689130142362
0.001206,0.0001193689130130276,0.000119368913014228
0.001207,0.0001193689130130278,0.0001193689130142199
0.001208,0.000119368913013028,0.0001193689130142117
0.001209,0.0001193689130130282,0.0001193689130142035
0.00121,0.0001193689130130284,0.0001193689130141954
0.001211,0.0001193689130130285,0.0001193689130141872
0.001212,0.0001193689130130287,0.000119368913014179
0.001213,0.0001193689130130289,0.0001193689130141709
0.001214,0.0001193689130130291,0.0001193689130141627
0.001215,0.0001193689130130293,0.0001193689130141545
0.001216,0.0001193689130130295,0.0001193689130141463
0.001217,0.0001193689130130296,0.0001193689130141382
0.001218,0.0001193689130130298,0.00011936891301413
0.001219,0.00011936891301303,0.0001193689130141218
0.00122,0.0001193689130130302,0.0001193689130141137
0.001221,0.0001193689130130304,0.0001193689130141055
0.001222,0.0001193689130130305,0.0001193689130140973
0.001223,0.0001193689130130307,0.0001193689130140892
0.001224,0.0001193689130130309,0.000119368913014081
0.001225,0.0001193689130130311,0.0001193689130140728
0.001226,0.0001193689130130313,0.0001193689130140646
0.001227,0.0001193689130130314,0.0001193689130140565
0.001228,0.0001193689130130316,0.0001193689130140483
0.001229,0.0001193689130130318,0.0001193689130140401
0.00123,0.000119368913013032,0.000119368913014032
0.001231,0.0001193689130130322,0.0001193689130140238
0.001232,0.0001193689130130324,0.0001193689130140156
0.001233,0.0001193689130130325,0.0001193689130140075
0.001234,0.0001193689130130327,0.0001193689130139993
0.001235,0.0001193689130130329,0.0001193689130139911
0.001236,0.0001193689130130331,0.000119368913013983
0.001237,0.0001193689130130333,0.0001193689130139748
0.001238,0.0001193689130130334,0.0001193689130139666
0.001239,0.0001193689130130336,0.0001193689130139584
0.00124,0.0001193689130130338,0.0001193689130139503
0.001241,0.000119368913013034,0.0001193689130139421
0.001242,0.0001193689130130342,0.0001193689130139339
0.001243,0.0001193689130130343,0.0001193689130139258
0.001244,0.0001193689130130345,0.0001193689130139176
0.001245,0.0001193689130130347,0.0001193689130139094
0.001246,0.0001193689130130349,0.0001193689130139013
0.001247,0.0001193689130130351,0.0001193689130138931
0.001248,0.0001193689130130353,0.0001193689130138849
0.001249,0.0001193689130130354,0.0001193689130138768
0.00125,0.0001193689130130356,0.0001193689130138686
0.001251,0.0001193689130130358,0.0001193689130138604
0.001252,0.000119368913013036,0.0001193689130138522
0.001253,0.0001193689130130362,0.0001193689130138441
0.001254,0.0001193689130130363,0.0001193689130138359
0.001255,0.0001193689130130365,0.0001193689130138277
0.001256,0.0001193689130130367,0.0001193689130138196
0.001257,0.0001193689130130369,0.0001193689130138114
0.001258,0.0001193689130130371,0.0001193689130138032
0.001259,0.0001193689130130373,0.0001193689130137951
0.00126,0.0001193689130130374,0.0001193689130137869
0.001261,0.0001193689130130376,0.0001193689130137787
0.001262,0.0001193689130130378,0.0001193689130137705
0.001263,0.000119368913013038,0.0001193689130137624
0.001264,0.0001193689130130382,0.0001193689130137542
0.001265,0.0001193689130130383,0.000119368913013746
0.001266,0.0001193689130130385,0.0001193689130137379
0.001267,0.0001193689130130387,0.0001193689130137297
0.001268,0.0001193689130130389,0.0001193689130137215
0.001269,0.0001193689130130391,0.0001193689130137134
0.00127,0.0001193689130130392,0.0001193689130137052
0.001271,0.0001193689130130394,0.000119368913013697
0.001272,0.0001193689130130396,0.0001193689130136888
0.001273,0.0001193689130130398,0.0001193689130136807
0.001274,0.00011936891301304,0.0001193689130136725
0.001275,0.0001193689130130402,0.0001193689130136643
0.001276,0.0001193689130130403,0.0001193689130136562
0.001277,0.0001193689130130405,0.000119368913013648
0.001278,0.0001193689130130407,0.0001193689130136398
0.001279,0.0001193689130130409,0.0001193689130136317
0.00128,0.0001193689130130411,0.0001193689130136235
0.001281,0.0001193689130130412,0.0001193689130136153
0.001282,0.0001193689130130414,0.0001193689130136072
0.001283,0.0001193689130130416,0.000119368913013599
0.001284,0.0001193689130130418,0.0001193689130135908
0.001285,0.000119368913013042,0.0001193689130135827
0.001286,0.0001193689130130421,0.0001193689130135745
0.001287,0.0001193689130130423,0.0001193689130135663
0.001288,0.0001193689130130425,0.0001193689130135581
0.001289,0.0001193689130130427,0.00011936891301355
0.00129,0.0001193689130130429,0.0001193689130135418
0.001291,0.0001193689130130431,0.0001193689130135336
0.001292,0.0001193689130130432,0.0001193689130135255
0.001293,0.0001193689130130434,0.0001193689130135173
0.001294,0.0001193689130130436,0.0001193689130135091
0.001295,0.0001193689130130438,0.000119368913013501
0.001296,0.000119368913013044,0.0001193689130134928
0.001297,0.0001193689130130442,0.0001193689130134846
0.001298,0.0001193689130130443,0.0001193689130134764
0.001299,0.0001193689130130445,0.0001193689130134683
0.0013,0.0001193689130130447,0.0001193689130134601
0.001301,0.0001193689130130449,0.0001193689130134519
0.001302,0.0001193689130130451,0.0001193689130134438
0.001303,0.0001193689130130452,0.0001193689130134356
0.001304,0.0001193689130130454,0.0001193689130134274
0.001305,0.0001193689130130456,0.0001193689130134193
0.001306,0.0001193689130130458,0.0001193689130134111
0.001307,0.000119368913013046,0.0001193689130134029
0.001308,0.0001193689130130461,0.0001193689130133947
0.001309,0.0001193689130130463,0.0001193689130133866
0.00131,0.0001193689130130465,0.0001193689130133784
0.001311,0.0001193689130130466,0.0001193689130133732
0.001312,0.0001193689130130466,0.0001193689130133726
0.001313,0.0001193689130130466,0.000119368913013372
0.001314,0.0001193689130130467,0.0001193689130133714
0.001315,0.0001193689130130467,0.0001193689130133708
0.001316,0.0001193689130130467,0.0001193689130133702
0.001317,0.0001193689130130467,0.0001193689130133696
0.001318,0.0001193689130130467,0.000119368913013369
0.001319,0.0001193689130130467,0.0001193689130133684
0.00132,0.0001193689130130467,0.0001193689130133677
0.001321,0.0001193689130130468,0.0001193689130133671
0.001322,0.0001193689130130468,0.0001193689130133665
0.001323,0.0001193689130130468,0.0001193689130133659
0.001324,0.0001193689130130468,0.0001193689130133653
0.001325,0.0001193689130130468,0.0001193689130133647
0.001326,0.0001193689130130468,0.0001193689130133641
0.001327,0.0001193689130130468,0.0001193689130133635
0.001328,0.0001193689130130469,0.0001193689130133629
0.001329,0.0001193689130130469,0.0001193689130133623
0.00133,0.0001193689130130469,0.0001193689130133617
0.001331,0.0001193689130130469,0.0001193689130133611
0.001332,0.0001193689130130469,0.0001193689130133605
0.001333,0.0001193689130130469,0.0001193689130133599
0.001334,0.0001193689130130469,0.0001193689130133593
0.001335,0.0001193689130130469,0.0001193689130133587
0.001336,0.000119368913013047,0.0001193689130133581
0.001337,0.000119368913013047,0.0001193689130133575
0.001338,0.000119368913013047,0.0001193689130133569
0.001339,0.000119368913013047,0.0001193689130133563
0.00134,0.000119368913013047,0.0001193689130133557
0.001341,0.000119368913013047,0.0001193689130133551
0.001342,0.000119368913013047,0.0001193689130133545
0.001343,0.0001193689130130471,0.0001193689130133539
0.001344,0.0001193689130130471,0.0001193689130133533
0.001345,0.0001193689130130471,0.0001193689130133527
0.001346,0.0001193689130130471,0.0001193689130133521
0.001347,0.0001193689130130471,0.0001193689130133514
0.001348,0.0001193689130130471,0.0001193689130133508
0.001349,0.0001193689130130471,0.0001193689130133502
0.00135,0.0001193689130130472,0.0001193689130133496
0.001351,0.0001193689130130472,0.000119368913013349
0.001352,0.0001193689130130472,0.0001193689130133484
0.001353,0.0001193689130130472,0.0001193689130133478
0.001354,0.0001193689130130472,0.0001193689130133472
0.001355,0.0001193689130130472,0.0001193689130133466
0.001356,0.0001193689130130472,0.000119368913013346
0.001357,0.0001193689130130472,0.0001193689130133454
0.001358,0.0001193689130130472,0.0001193689130133448
0.001359,0.0001193689130130473,0.0001193689130133442
0.00136,0.0001193689130130473,0.0001193689130133436
0.001361,0.0001193689130130473,0.000119368913013343
0.001362,0.0001193689130130473,0.0001193689130133424
0.001363,0.0001193689130130473,0.0001193689130133418
0.001364,0.0001193689130130473,0.0001193689130133412
0.001365,0.0001193689130130473,0.0001193689130133406
0.001366,0.0001193689130130474,0.00011936891301334
0.001367,0.0001193689130130474,0.0001193689130133394
0.001368,0.0001193689130130474,0.0001193689130133388
0.001369,0.0001193689130130474,0.0001193689130133382
0.00137,0.0001193689130130474,0.0001193689130133376
0.001371,0.0001193689130130474,0.000119368913013337
0.001372,0.0001193689130130474,0.0001193689130133364
0.001373,0.0001193689130130474,0.0001193689130133358
0.001374,0.0001193689130130475,0.0001193689130133352
0.001375,0.0001193689130130475,0.0001193689130133345
0.001376,0.0001193689130130475,0.0001193689130133339
0.001377,0.0001193689130130475,0.0001193689130133333
0.001378,0.0001193689130130475,0.0001193689130133327
0.001379,0.0001193689130130475,0.0001193689130133321
0.00138,0.0001193689130130475,0.0001193689130133315
0.001381,0.0001193689130130476,0.0001193689130133309
0.001382,0.0001193689130130476,0.0001193689130133303
0.001383,0.0001193689130130476,0.0001193689130133297
0.001384,0.0001193689130130476,0.0001193689130133291
0.001385,0.0001193689130130476,0.0001193689130133285
0.001386,0.0001193689130130476,0.0001193689130133279
0.001387,0.0001193689130130476,0.0001193689130133273
0.001388,0.0001193689130130477,0.0001193689130133267
0.001389,0.0001193689130130477,0.0001193689130133261
0.00139,0.0001193689130130477,0.0001193689130133255
0.001391,0.0001193689130130477,0.0001193689130133249
0.001392,0.0001193689130130477,0.0001193689130133243
0.001393,0.0001193689130130477,0.0001193689130133237
0.001394,0.0001193689130130477,0.0001193689130133231
0.001395,0.0001193689130130477,0.0001193689130133225
0.001396,0.0001193689130130478,0.0001193689130133219
0.001397,0.0001193689130130478,0.0001193689130133213
0.001398,0.0001193689130130478,0.0001193689130133207
0.001399,0.0001193689130130478,0.0001193689130133201
0.0014,0.0001193689130130478,0.0001193689130133195
0.001401,0.0001193689130130478,0.0001193689130133189
0.001402,0.0001193689130130478,0.0001193689130133182
0.001403,0.0001193689130130479,0.0001193689130133176
0.001404,0.0001193689130130479,0.000119368913013317
0.001405,0.0001193689130130479,0.0001193689130133164
0.001406,0.0001193689130130479,0.0001193689130133158
0.001407,0.0001193689130130479,0.0001193689130133152
0.001408,0.0001193689130130479,0.0001193689130133146
0.001409,0.0001193689130130479,0.000119368913013314
0.00141,0.000119368913013048,0.0001193689130133134
0.001411,0.000119368913013048,0.0001193689130133128
0.001412,0.000119368913013048,0.0001193689130133122
0.001413,0.000119368913013048,0.0001193689130133116
0.001414,0.000119368913013048,0.000119368913013311
0.001415,0.000119368913013048,0.0001193689130133104
0.001416,0.000119368913013048,0.0001193689130133098
0.001417,0.000119368913013048,0.0001193689130133092
0.001418,0.0001193689130130481,0.0001193689130133086
0.001419,0.0001193689130130481,0.000119368913013308
0.00142,0.0001193689130130481,0.0001193689130133074
0.001421,0.0001193689130130481,0.0001193689130133068
0.001422,0.0001193689130130481,0.0001193689130133062
0.001423,0.0001193689130130481,0.0001193689130133056
0.001424,0.0001193689130130481,0.000119368913013305
0.001425,0.0001193689130130482,0.0001193689130133044
0.001426,0.0001193689130130482,0.0001193689130133038
0.001427,0.0001193689130130482,0.0001193689130133032
0.001428,0.0001193689130130482,0.0001193689130133025
0.001429,0.0001193689130130482,0.000119368913013302
0.00143,0.0001193689130130482,0.0001193689130133013
0.001431,0.0001193689130130482,0.0001193689130133007
0.001432,0.0001193689130130482,0.0001193689130133001
0.001433,0.0001193689130130483,0.0001193689130132995
0.001434,0.0001193689130130483,0.0001193689130132989
0.001435,0.0001193689130130483,0.0001193689130132983
0.001436,0.0001193689130130483,0.0001193689130132977
0.001437,0.0001193689130130483,0.0001193689130132971
0.001438,0.0001193689130130483,0.0001193689130132965
0.001439,0.0001193689130130483,0.0001193689130132959
0.00144,0.0001193689130130484,0.0001193689130132953
0.001441,0.0001193689130130484,0.0001193689130132947
0.001442,0.0001193689130130484,0.0001193689130132941
0.001443,0.0001193689130130484,0.0001193689130132935
0.001444,0.0001193689130130484,0.0001193689130132929
0.001445,0.0001193689130130484,0.0001193689130132923
0.001446,0.0001193689130130484,0.0001193689130132917
0.001447,0.0001193689130130485,0.0001193689130132911
0.001448,0.0001193689130130485,0.0001193689130132905
0.001449,0.0001193689130130485,0.0001193689130132899
0.00145,0.0001193689130130485,0.0001193689130132893
0.001451,0.0001193689130130485,0.0001193689130132887
0.001452,0.0001193689130130485,0.0001193689130132881
0.001453,0.0001193689130130485,0.0001193689130132875
0.001454,0.0001193689130130485,0.0001193689130132869
0.001455,0.0001193689130130485,0.0001193689130132863
0.001456,0.0001193689130130486,0.0001193689130132856
0.001457,0.0001193689130130486,0.0001193689130132851
0.001458,0.0001193689130130486,0.0001193689130132844
0.001459,0.0001193689130130486,0.0001193689130132838
0.00146,0.0001193689130130486,0.0001193689130132832
0.001461,0.0001193689130130486,0.0001193689130132826
0.001462,0.0001193689130130486,0.000119368913013282
0.001463,0.0001193689130130487,0.0001193689130132814
0.001464,0.0001193689130130487,0.0001193689130132808
0.001465,0.0001193689130130487,0.0001193689130132802
0.001466,0.0001193689130130487,0.0001193689130132796
0.001467,0.0001193689130130487,0.000119368913013279
0.001468,0.0001193689130130487,0.0001193689130132784
0.001469,0.0001193689130130487,0.0001193689130132778
0.00147,0.0001193689130130487,0.0001193689130132772
0.001471,0.0001193689130130488,0.0001193689130132766
0.001472,0.0001193689130130488,0.000119368913013276
0.001473,0.0001193689130130488,0.0001193689130132754
0.001474,0.0001193689130130488,0.0001193689130132748
0.001475,0.0001193689130130488,0.0001193689130132742
0.001476,0.0001193689130130488,0.0001193689130132736
0.001477,0.0001193689130130488,0.000119368913013273
0.001478,0.0001193689130130489,0.0001193689130132724
0.001479,0.0001193689130130489,0.0001193689130132718
0.00148,0.0001193689130130489,0.0001193689130132712
0.001481,0.0001193689130130489,0.0001193689130132706
0.001482,0.0001193689130130489,0.00011936891301327
0.001483,0.0001193689130130489,0.0001193689130132693
0.001484,0.0001193689130130489,0.0001193689130132687
0.001485,0.000119368913013049,0.0001193689130132681
0.001486,0.000119368913013049,0.0001193689130132675
0.001487,0.000119368913013049,0.0001193689130132669
0.001488,0.000119368913013049,0.0001193689130132663
0.001489,0.000119368913013049,0.0001193689130132657
0.00149,0.000119368913013049,0.0001193689130132651
0.001491,0.000119368913013049,0.0001193689130132645
0.001492,0.000119368913013049,0.0001193689130132639
0.001493,0.0001193689130130491,0.0001193689130132633
0.001494,0.0001193689130130491,0.0001193689130132627
0.001495,0.0001193689130130491,0.0001193689130132621
0.001496,0.0001193689130130491,0.0001193689130132615
0.001497,0.0001193689130130491,0.0001193689130132609
0.001498,0.0001193689130130491,0.0001193689130132603
0.001499,0.0001193689130130491,0.0001193689130132597
0.0015,0.0001193689130130492,0.0001193689130132591
0.001501,0.0001193689130130492,0.0001193689130132585
0.001502,0.0001193689130130492,0.0001193689130132579
0.001503,0.0001193689130130492,0.0001193689130132573
0.001504,0.0001193689130130492,0.0001193689130132567
0.001505,0.0001193689130130492,0.0001193689130132561
0.001506,0.0001193689130130492,0.0001193689130132555
0.001507,0.0001193689130130493,0.0001193689130132549
0.001508,0.0001193689130130493,0.0001193689130132543
0.001509,0.0001193689130130493,0.0001193689130132537
0.00151,0.0001193689130130493,0.0001193689130132531
0.001511,0.0001193689130130493,0.0001193689130132524
0.001512,0.0001193689130130493,0.0001193689130132518
0.001513,0.0001193689130130493,0.0001193689130132512
0.001514,0.0001193689130130493,0.0001193689130132506
0.001515,0.0001193689130130494,0.00011936891301325
0.001516,0.0001193689130130494,0.0001193689130132494
0.001517,0.0001193689130130494,0.0001193689130132488
0.001518,0.0001193689130130494,0.0001193689130132482
0.001519,0.0001193689130130494,0.0001193689130132476
0.00152,0.0001193689130130494,0.000119368913013247
0.001521,0.0001193689130130494,0.0001193689130132464
0.001522,0.0001193689130130495,0.0001193689130132458
0.001523,0.0001193689130130495,0.0001193689130132452
0.001524,0.0001193689130130495,0.0001193689130132446
0.001525,0.0001193689130130495,0.000119368913013244
0.001526,0.0001193689130130495,0.0001193689130132434
0.001527,0.0001193689130130495,0.0001193689130132428
0.001528,0.0001193689130130495,0.0001193689130132422
0.001529,0.0001193689130130495,0.0001193689130132416
0.00153,0.0001193689130130496,0.000119368913013241
0.001531,0.0001193689130130496,0.0001193689130132404
0.001532,0.0001193689130130496,0.0001193689130132398
0.001533,0.0001193689130130496,0.0001193689130132392
0.001534,0.0001193689130130496,0.0001193689130132386
0.001535,0.0001193689130130496,0.000119368913013238
0.001536,0.0001193689130130496,0.0001193689130132374
0.001537,0.0001193689130130497,0.0001193689130132368
0.001538,0.0001193689130130497,0.0001193689130132362
0.001539,0.0001193689130130497,0.0001193689130132355
0.00154,0.0001193689130130497,0.0001193689130132349
0.001541,0.0001193689130130497,0.0001193689130132343
0.001542,0.0001193689130130497,0.0001193689130132337
0.001543,0.0001193689130130497,0.0001193689130132331
0.001544,0.0001193689130130498,0.0001193689130132325
0.001545,0.0001193689130130498,0.0001193689130132319
0.001546,0.0001193689130130498,0.0001193689130132313
0.001547,0.0001193689130130498,0.0001193689130132307
0.001548,0.0001193689130130498,0.0001193689130132301
0.001549,0.0001193689130130498,0.0001193689130132295
0.00155,0.0001193689130130498,0.0001193689130132289
0.001551,0.0001193689130130498,0.0001193689130132283
0.001552,0.0001193689130130498,0.0001193689130132277
0.001553,0.0001193689130130499,0.0001193689130132271
0.001554,0.0001193689130130499,0.0001193689130132265
0.001555,0.0001193689130130499,0.0001193689130132259
0.001556,0.0001193689130130499,0.0001193689130132253
0.001557,0.0001193689130130499,0.0001193689130132247
0.001558,0.0001193689130130499,0.0001193689130132241
0.001559,0.0001193689130130499,0.0001193689130132235
0.00156,0.00011936891301305,0.0001193689130132229
0.001561,0.00011936891301305,0.0001193689130132223
0.001562,0.00011936891301305,0.0001193689130132217
0.001563,0.00011936891301305,0.0001193689130132211
0.001564,0.00011936891301305,0.0001193689130132204
0.001565,0.00011936891301305,0.0001193689130132199
0.001566,0.00011936891301305,0.0001193689130132192
0.001567,0.0001193689130130501,0.0001193689130132186
0.001568,0.0001193689130130501,0.000119368913013218
0.001569,0.0001193689130130501,0.0001193689130132174
0.00157,0.0001193689130130501,0.0001193689130132168
0.001571,0.0001193689130130501,0.0001193689130132162
0.001572,0.0001193689130130501,0.0001193689130132156
0.001573,0.0001193689130130501,0.000119368913013215
0.001574,0.0001193689130130501,0.0001193689130132144
0.001575,0.0001193689130130502,0.0001193689130132138
0.001576,0.0001193689130130502,0.0001193689130132132
0.001577,0.0001193689130130502,0.0001193689130132126
0.001578,0.0001193689130130502,0.000119368913013212
0.001579,0.0001193689130130502,0.0001193689130132114
0.00158,0.0001193689130130502,0.0001193689130132108
0.001581,0.0001193689130130502,0.0001193689130132102
0.001582,0.0001193689130130503,0.0001193689130132096
0.001583,0.0001193689130130503,0.000119368913013209
0.001584,0.0001193689130130503,0.0001193689130132084
0.001585,0.0001193689130130503,0.0001193689130132078
0.001586,0.0001193689130130503,0.0001193689130132072
0.001587,0.0001193689130130503,0.0001193689130132066
0.001588,0.0001193689130130503,0.000119368913013206
0.001589,0.0001193689130130503,0.0001193689130132054
0.00159,0.0001193689130130504,0.0001193689130132048
0.001591,0.0001193689130130504,0.0001193689130132042
0.001592,0.0001193689130130504,0.0001193689130132035
0.001593,0.0001193689130130504,0.000119368913013203
0.001594,0.0001193689130130504,0.0001193689130132023
0.001595,0.0001193689130130504,0.0001193689130132017
0.001596,0.0001193689130130504,0.0001193689130132011
0.001597,0.0001193689130130505,0.0001193689130132005
0.001598,0.0001193689130130505,0.0001193689130131999
0.001599,0.0001193689130130505,0.0001193689130131993
0.0016,0.0001193689130130505,0.0001193689130131987
0.001601,0.0001193689130130505,0.0001193689130131981
0.001602,0.0001193689130130505,0.0001193689130131975
0.001603,0.0001193689130130505,0.0001193689130131969
0.001604,0.0001193689130130506,0.0001193689130131963
0.001605,0.0001193689130130506,0.0001193689130131957
0.001606,0.0001193689130130506,0.0001193689130131951
0.001607,0.0001193689130130506,0.0001193689130131945
0.001608,0.0001193689130130506,0.0001193689130131939
0.001609,0.0001193689130130506,0.0001193689130131933
0.00161,0.0001193689130130506,0.0001193689130131927
0.001611,0.0001193689130130506,0.0001193689130131921
0.001612,0.0001193689130130507,0.0001193689130131915
0.001613,0.0001193689130130507,0.0001193689130131909
0.001614,0.0001193689130130507,0.0001193689130131903
0.001615,0.0001193689130130507,0.0001193689130131897
0.001616,0.0001193689130130507,0.0001193689130131891
0.001617,0.0001193689130130507,0.0001193689130131885
0.001618,0.0001193689130130507,0.0001193689130131879
0.001619,0.0001193689130130508,0.0001193689130131872
0.00162,0.0001193689130130508,0.0001193689130131866
0.001621,0.0001193689130130508,0.000119368913013186
0.001622,0.0001193689130130508,0.0001193689130131854
0.001623,0.0001193689130130508,0.0001193689130131848
0.001624,0.0001193689130130508,0.0001193689130131842
0.001625,0.0001193689130130508,0.0001193689130131836
0.001626,0.0001193689130130509,0.000119368913013183
0.001627,0.0001193689130130509,0.0001193689130131824
0.001628,0.0001193689130130509,0.0001193689130131818
0.001629,0.0001193689130130509,0.0001193689130131812
0.00163,0.0001193689130130509,0.0001193689130131806
0.001631,0.0001193689130130509,0.00011936891301318
0.001632,0.0001193689130130509,0.0001193689130131794
0.001633,0.0001193689130130509,0.0001193689130131788
0.001634,0.000119368913013051,0.0001193689130131782
